name,brand,cuisine,lat,lon,state,source
Rowville Red Rocks Charcoal Chicken,,chicken,-37.928233,145.252065,Victoria,OpenStreetMap amenity=fast_food via Overpass
Amalfi Pizza & Pasta,,pizza,-37.928576,145.251007,Victoria,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-37.885047,145.083934,Victoria,OpenStreetMap amenity=fast_food via Overpass
Hungry Jack's,Hungry Jack's,burger,-37.885118,145.083539,Victoria,OpenStreetMap amenity=fast_food via Overpass
Marrybrown,Marrybrown,malaysian;chicken;burger,-37.853472,145.149758,Victoria,OpenStreetMap amenity=fast_food via Overpass
Roll'd,Roll'd,vietnamese,-37.672859,144.848268,Victoria,OpenStreetMap amenity=fast_food via Overpass
Boost,,juice,-37.6726,144.84841,Victoria,OpenStreetMap amenity=fast_food via Overpass
Crust,Crust,pizza,-37.766851,145.044995,Victoria,OpenStreetMap amenity=fast_food via Overpass
K&H Hot Bread Bakery,,,-37.768059,144.961814,Victoria,OpenStreetMap amenity=fast_food via Overpass
Georgie Pie,,,-37.76742,144.961928,Victoria,OpenStreetMap amenity=fast_food via Overpass
,,,-38.011652,145.09252,Victoria,OpenStreetMap amenity=fast_food via Overpass
Flakes on Sydney Road,,fish_and_chips,-37.760284,144.96344,Victoria,OpenStreetMap amenity=fast_food via Overpass
Sammy's Charcoal Chicken,,chicken,-37.602229,145.099429,Victoria,OpenStreetMap amenity=fast_food via Overpass
Supa Ntral,,juice,-37.60237,145.099423,Victoria,OpenStreetMap amenity=fast_food via Overpass
Burger Road,,burger,-37.602448,145.099404,Victoria,OpenStreetMap amenity=fast_food via Overpass
Zambrero,Zambrero,mexican,-37.602654,145.09943,Victoria,OpenStreetMap amenity=fast_food via Overpass
K Street Food,,korean,-37.815147,144.954059,Victoria,OpenStreetMap amenity=fast_food via Overpass
Rolling Nori,,sushi;japanese,-37.815293,144.954116,Victoria,OpenStreetMap amenity=fast_food via Overpass
Golden Pizza,,,-37.763517,144.973005,Victoria,OpenStreetMap amenity=fast_food via Overpass
Blackshaws Rd Fish & Chips,,fish_and_chips,-37.831751,144.854842,Victoria,OpenStreetMap amenity=fast_food via Overpass
Brown Bagels,,american;sandwich,-37.815821,144.963142,Victoria,OpenStreetMap amenity=fast_food via Overpass
Lameizi Xiancai,,chinese,-37.812246,144.96181,Victoria,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-37.786371,145.311022,Victoria,OpenStreetMap amenity=fast_food via Overpass
Soul Origin,Soul Origin,coffee_shop;salad;sandwich,-37.885751,145.083336,Victoria,OpenStreetMap amenity=fast_food via Overpass
Deep Blue Sea Fish 'n' Chips & Chicken Bar,,fish_and_chips,-37.746396,144.82041,Victoria,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-37.81246,145.230104,Victoria,OpenStreetMap amenity=fast_food via Overpass
,,kebab,-37.793461,145.063454,Victoria,OpenStreetMap amenity=fast_food via Overpass
Schnitz,Schnitz,chicken,-37.816998,144.952911,Victoria,OpenStreetMap amenity=fast_food via Overpass
Lord of the Fries,Lord of the Fries,burger,-37.817369,144.952473,Victoria,OpenStreetMap amenity=fast_food via Overpass
Breadtop,Breadtop,chinese,-37.807289,144.960239,Victoria,OpenStreetMap amenity=fast_food via Overpass
vege2go,,,-37.788698,144.989948,Victoria,OpenStreetMap amenity=fast_food via Overpass
Lova Bowl,,juice,-37.789038,144.989118,Victoria,OpenStreetMap amenity=fast_food via Overpass
Sumos Noodle & Sushi Bar,,,-37.788811,144.989671,Victoria,OpenStreetMap amenity=fast_food via Overpass
Kebab'sh & grill,,,-37.788831,144.989624,Victoria,OpenStreetMap amenity=fast_food via Overpass
Amal Kebab & Crust,,,-37.772241,144.961382,Victoria,OpenStreetMap amenity=fast_food via Overpass
Dan’s Deli,,,-37.804276,144.961976,Victoria,OpenStreetMap amenity=fast_food via Overpass
SA Kebabs,,kebab,-37.864348,144.812932,Victoria,OpenStreetMap amenity=fast_food via Overpass
Betty's Burgers,Betty's Burgers,burger,-37.853378,144.993029,Victoria,OpenStreetMap amenity=fast_food via Overpass
Hugo’s Deli,,,-37.825217,144.995167,Victoria,OpenStreetMap amenity=fast_food via Overpass
Greenstreat,,,-37.825346,144.993994,Victoria,OpenStreetMap amenity=fast_food via Overpass
Roll'd,Roll'd,vietnamese,-37.798668,144.963368,Victoria,OpenStreetMap amenity=fast_food via Overpass
Passeggiata (Level 1),,italian;coffee_shop;sandwich;chicken;juice,-37.79867,144.96376,Victoria,OpenStreetMap amenity=fast_food via Overpass
Ho Ho's Xpress (Level 1),Ho Ho's Canteen,salad;lebanese;coffee_shop;regional;sandwich;pizza;juice,-37.798713,144.963551,Victoria,OpenStreetMap amenity=fast_food via Overpass
Flake Haven,,fish_and_chips,-37.82749,145.194386,Victoria,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-37.828021,145.280523,Victoria,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-37.922182,145.083628,Victoria,OpenStreetMap amenity=fast_food via Overpass
Pattysmiths,,burger,-37.970214,145.092669,Victoria,OpenStreetMap amenity=fast_food via Overpass
Meet ‘N Eat Kebabs,,kebab,-37.970197,145.092575,Victoria,OpenStreetMap amenity=fast_food via Overpass
,,fish_and_chips,-38.06477,145.435477,Victoria,OpenStreetMap amenity=fast_food via Overpass
,,kebab,-38.064814,145.43543,Victoria,OpenStreetMap amenity=fast_food via Overpass
,,chicken,-38.064733,145.435522,Victoria,OpenStreetMap amenity=fast_food via Overpass
,,,-38.039882,145.329109,Victoria,OpenStreetMap amenity=fast_food via Overpass
Gordy's Place,,,-37.738593,145.002416,Victoria,OpenStreetMap amenity=fast_food via Overpass
Eurospit Deliciously Greek,,greek,-37.738996,145.002364,Victoria,OpenStreetMap amenity=fast_food via Overpass
Dumpling Chef,,dumpling,-37.816825,144.952848,Victoria,OpenStreetMap amenity=fast_food via Overpass
Genki Sushi,,sushi,-37.816852,144.952733,Victoria,OpenStreetMap amenity=fast_food via Overpass
The Burrito Man,,mexican,-37.817023,144.952808,Victoria,OpenStreetMap amenity=fast_food via Overpass
Pattysmiths,,burger,-37.712839,145.149808,Victoria,OpenStreetMap amenity=fast_food via Overpass
Sammy's Charcoal Chicken,,chicken,-37.714171,145.149027,Victoria,OpenStreetMap amenity=fast_food via Overpass
Main Fish & Chips,,fish_and_chips,-37.714338,145.148024,Victoria,OpenStreetMap amenity=fast_food via Overpass
The Burger Lounge,,burger,-37.715256,145.148244,Victoria,OpenStreetMap amenity=fast_food via Overpass
Eltham Fish & Chips,,fish_and_chips,-37.715419,145.1484,Victoria,OpenStreetMap amenity=fast_food via Overpass
Hunger Den,,,-37.770629,144.961673,Victoria,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-38.043782,145.367284,Victoria,OpenStreetMap amenity=fast_food via Overpass
Beacy Charcoal Chicken,,chicken,-38.044918,145.368266,Victoria,OpenStreetMap amenity=fast_food via Overpass
Kebabji,,kebab,-37.821278,145.036498,Victoria,OpenStreetMap amenity=fast_food via Overpass
hey! iam yogost,,,-37.821285,145.036575,Victoria,OpenStreetMap amenity=fast_food via Overpass
Fat Chef's Pizzeria,,pizza,-37.802523,145.308129,Victoria,OpenStreetMap amenity=fast_food via Overpass
Colchester Road Fish and Chips,,fish_and_chips,-37.802481,145.308136,Victoria,OpenStreetMap amenity=fast_food via Overpass
Panini Co.,,sandwich,-37.769877,144.865036,Victoria,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-37.586664,144.942051,Victoria,OpenStreetMap amenity=fast_food via Overpass
Daniel's Donuts,Daniel's Donuts,donut;pie;milkshake,-37.885593,145.084347,Victoria,OpenStreetMap amenity=fast_food via Overpass
Krispy Kreme,Krispy Kreme,donut,-37.884888,145.083472,Victoria,OpenStreetMap amenity=fast_food via Overpass
Burke's Fish & Chips,,fish_and_chips,-37.637296,145.195385,Victoria,OpenStreetMap amenity=fast_food via Overpass
Miss Venezuela,,,-37.738425,145.002189,Victoria,OpenStreetMap amenity=fast_food via Overpass
300 Grams,,burger,-37.771113,144.998493,Victoria,OpenStreetMap amenity=fast_food via Overpass
Samsam Chicken,,korean,-37.771072,144.998502,Victoria,OpenStreetMap amenity=fast_food via Overpass
Jumbo Kebabs,,kebab,-37.789138,145.157628,Victoria,OpenStreetMap amenity=fast_food via Overpass
AJ's Pizza World,,pizza,-37.687891,145.108114,Victoria,OpenStreetMap amenity=fast_food via Overpass
Mick's Kebab & Charcoal Grill,,kebab,-37.687925,145.108055,Victoria,OpenStreetMap amenity=fast_food via Overpass
Zonnies,,pizza,-37.756514,145.130093,Victoria,OpenStreetMap amenity=fast_food via Overpass
Macleod Village Fish & Chips,,fish_and_chips,-37.72723,145.070303,Victoria,OpenStreetMap amenity=fast_food via Overpass
Borek Shop,,,-37.80702,144.959284,Victoria,OpenStreetMap amenity=fast_food via Overpass
Berwick Thai,,,-38.031273,145.343968,Victoria,OpenStreetMap amenity=fast_food via Overpass
,,kebab,-37.822889,144.951982,Victoria,OpenStreetMap amenity=fast_food via Overpass
Daniel's Donuts,Daniel's Donuts,donut;pie;milkshake,-37.818858,144.953582,Victoria,OpenStreetMap amenity=fast_food via Overpass
Walker's Doughnuts,,donut,-37.817071,144.952691,Victoria,OpenStreetMap amenity=fast_food via Overpass
Ali's Pizza,,,-37.836301,145.183142,Victoria,OpenStreetMap amenity=fast_food via Overpass
,,,-37.806899,144.959232,Victoria,OpenStreetMap amenity=fast_food via Overpass
Sammy's Takeaway,,,-37.952195,145.185653,Victoria,OpenStreetMap amenity=fast_food via Overpass
Lucky Dumplings,,,-38.029441,145.131337,Victoria,OpenStreetMap amenity=fast_food via Overpass
Fishbowl,Fishbowl,salad,-37.825095,144.993889,Victoria,OpenStreetMap amenity=fast_food via Overpass
Tony's Takeaway Food,,,-37.718416,145.139627,Victoria,OpenStreetMap amenity=fast_food via Overpass
Rozzis,,pizza,-37.809796,144.963741,Victoria,OpenStreetMap amenity=fast_food via Overpass
Marrybrown,Marrybrown,malaysian;chicken;burger,-37.810197,144.963899,Victoria,OpenStreetMap amenity=fast_food via Overpass
Hot-Star Taiwanese Streer Food,,,-37.810796,144.964135,Victoria,OpenStreetMap amenity=fast_food via Overpass
Kwafood Deep Fried Skewers,,chinese,-37.811348,144.964395,Victoria,OpenStreetMap amenity=fast_food via Overpass
South Paradise Seafood,,fish_and_chips,-37.820672,145.150427,Victoria,OpenStreetMap amenity=fast_food via Overpass
Bamboo Asian Cuisine,,,-37.841809,145.265235,Victoria,OpenStreetMap amenity=fast_food via Overpass
Fishbowl,Fishbowl,salad,-37.815833,144.961894,Victoria,OpenStreetMap amenity=fast_food via Overpass
Fish And Chippery By The Atlantic,,fish_and_chips,-37.82255,144.95873,Victoria,OpenStreetMap amenity=fast_food via Overpass
Southern Xross Kebabs,,kebab,-37.818557,144.954146,Victoria,OpenStreetMap amenity=fast_food via Overpass
Bowls Baby,,,-37.813336,144.970429,Victoria,OpenStreetMap amenity=fast_food via Overpass
American Doughnuts,,donut;american,-37.80695,144.956059,Victoria,OpenStreetMap amenity=fast_food via Overpass
Dave's Diner,,burger;hot_dog;soup;juice,-37.807775,144.955968,Victoria,OpenStreetMap amenity=fast_food via Overpass
Bitterjoy,,juice,-37.807908,144.958671,Victoria,OpenStreetMap amenity=fast_food via Overpass
Nene Chicken,,chicken,-37.819101,145.121945,Victoria,OpenStreetMap amenity=fast_food via Overpass
Hot Star Giant Fried Chicken,,,-37.819117,145.122183,Victoria,OpenStreetMap amenity=fast_food via Overpass
McDonald's,McDonald's,burger,-37.819367,145.121458,Victoria,OpenStreetMap amenity=fast_food via Overpass
Oriental Hut,,chinese,-37.819528,145.122425,Victoria,OpenStreetMap amenity=fast_food via Overpass
Brother Lee,,,-37.819499,145.122467,Victoria,OpenStreetMap amenity=fast_food via Overpass
Bao Bao Go,Sharetea,,-37.819723,145.121824,Victoria,OpenStreetMap amenity=fast_food via Overpass
Oski Souffle,,pancake,-37.819792,145.121343,Victoria,OpenStreetMap amenity=fast_food via Overpass
Magic Cuisine,,chinese,-37.819672,145.122305,Victoria,OpenStreetMap amenity=fast_food via Overpass
Ootoro Ichiba,,japanese;sushi,-37.81968,145.122403,Victoria,OpenStreetMap amenity=fast_food via Overpass
Ms Bean,,chinese,-37.819612,145.122334,Victoria,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-37.819494,145.122339,Victoria,OpenStreetMap amenity=fast_food via Overpass
Royal Stacks,Royal Stacks,burger,-37.787937,145.149942,Victoria,OpenStreetMap amenity=fast_food via Overpass
El Rincon,,spanish,-37.807752,144.956722,Victoria,OpenStreetMap amenity=fast_food via Overpass
Just Hooked fish and chippery,,,-37.722844,144.950758,Victoria,OpenStreetMap amenity=fast_food via Overpass
Khao Kang,,thai,-37.815701,144.963073,Victoria,OpenStreetMap amenity=fast_food via Overpass
Sushi Hut,,japanese;sushi,-37.815632,144.963047,Victoria,OpenStreetMap amenity=fast_food via Overpass
Poked,,,-37.819054,144.955253,Victoria,OpenStreetMap amenity=fast_food via Overpass
Rice At Collins 595,,chinese,-37.818985,144.954994,Victoria,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-37.819191,144.955311,Victoria,OpenStreetMap amenity=fast_food via Overpass
Benny's Bakery Cafe,,vietnamese,-37.819188,144.956236,Victoria,OpenStreetMap amenity=fast_food via Overpass
Dil Lie's,,indian,-37.817615,144.957989,Victoria,OpenStreetMap amenity=fast_food via Overpass
New Eastern Pearl,,,-37.817587,144.958081,Victoria,OpenStreetMap amenity=fast_food via Overpass
Juice't,,juice;sandwich,-37.817674,144.958127,Victoria,OpenStreetMap amenity=fast_food via Overpass
Vietnamese Street Food Victoria,,sandwich;vietnamese,-37.817598,144.958031,Victoria,OpenStreetMap amenity=fast_food via Overpass
Collins Juice Breakfast,,sandwich;juice;persian,-37.817723,144.958025,Victoria,OpenStreetMap amenity=fast_food via Overpass
Krispy Kreme,,,-37.700557,144.959411,Victoria,OpenStreetMap amenity=fast_food via Overpass
Bob's Kebabs & Burgers,,kebab,-37.788068,145.148354,Victoria,OpenStreetMap amenity=fast_food via Overpass
Landmark Kebab,,kebab,-37.788024,145.148156,Victoria,OpenStreetMap amenity=fast_food via Overpass
Montrose Fish ‘N’ Chippery,,fish_and_chips,-37.810956,145.343852,Victoria,OpenStreetMap amenity=fast_food via Overpass
Daniel's Donuts,Daniel's Donuts,donut;pie;milkshake,-37.70341,145.10396,Victoria,OpenStreetMap amenity=fast_food via Overpass
Newlands Pizza,,,-37.735579,144.982546,Victoria,OpenStreetMap amenity=fast_food via Overpass
Pisces Fish and Chips,,,-37.735576,144.982338,Victoria,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-37.598397,144.938613,Victoria,OpenStreetMap amenity=fast_food via Overpass
El Rincon,,spanish,-37.807531,144.956739,Victoria,OpenStreetMap amenity=fast_food via Overpass
Queen Margherita,,pizza;italian,-37.829211,144.958561,Victoria,OpenStreetMap amenity=fast_food via Overpass
Burgertory,,burger,-37.825841,144.959747,Victoria,OpenStreetMap amenity=fast_food via Overpass
Domino's,Domino's,pizza,-37.83134,144.960008,Victoria,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-37.831589,144.960119,Victoria,OpenStreetMap amenity=fast_food via Overpass
The Chevapi Project,,croatian;balkan,-37.807967,144.958706,Victoria,OpenStreetMap amenity=fast_food via Overpass
The Mussel Pot,,,-37.806399,144.957898,Victoria,OpenStreetMap amenity=fast_food via Overpass
Market Juice,,juice,-37.806319,144.957219,Victoria,OpenStreetMap amenity=fast_food via Overpass
Curry Cafe,,,-37.780494,144.996644,Victoria,OpenStreetMap amenity=fast_food via Overpass
Captn's Cove Fish & Chippery,,fish_and_chips,-37.605793,145.137269,Victoria,OpenStreetMap amenity=fast_food via Overpass
Lilydale Roast Chicken,,chicken,-37.605843,145.137542,Victoria,OpenStreetMap amenity=fast_food via Overpass
Hungry Jack's,Hungry Jack's,burger,-37.817685,144.964529,Victoria,OpenStreetMap amenity=fast_food via Overpass
My Brother's Deli,,sandwich,-37.716585,144.93592,Victoria,OpenStreetMap amenity=fast_food via Overpass
Sushi Hub,,japanese;sushi,-37.80988,144.963481,Victoria,OpenStreetMap amenity=fast_food via Overpass
Lukes Vietnamese,,sandwich;vietnamese,-37.810074,144.961592,Victoria,OpenStreetMap amenity=fast_food via Overpass
Dumpling Kitchen,,,-36.551737,145.984451,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Tonny Takeaway,,,-36.249811,144.949248,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Rozzis,,pizza,-37.817212,144.964731,Victoria,OpenStreetMap amenity=fast_food via Overpass
Sal's Authentic New York Pizza,,pizza;american,-37.817115,144.965063,Victoria,OpenStreetMap amenity=fast_food via Overpass
Sushi Land,,sushi,-37.815108,144.971369,Victoria,OpenStreetMap amenity=fast_food via Overpass
KFC,KFC,chicken,-37.992851,145.173093,Victoria,OpenStreetMap amenity=fast_food via Overpass
Schnitz,Schnitz,chicken,-37.992883,145.173289,Victoria,OpenStreetMap amenity=fast_food via Overpass
Oporto,Oporto,burger;chicken,-37.618271,145.092316,Victoria,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-37.602032,145.094504,Victoria,OpenStreetMap amenity=fast_food via Overpass
Daniel's Donuts,Daniel's Donuts,donut;pie;milkshake,-37.599882,145.094748,Victoria,OpenStreetMap amenity=fast_food via Overpass
Souvlaki GR,Harcourts,kebab,-37.600142,145.094388,Victoria,OpenStreetMap amenity=fast_food via Overpass
Mernda Kebab House,,kebab,-37.600133,145.094314,Victoria,OpenStreetMap amenity=fast_food via Overpass
Seven Star,,pizza,-37.600118,145.094194,Victoria,OpenStreetMap amenity=fast_food via Overpass
Guzman y Gomez,Guzman y Gomez,mexican,-37.767157,144.92383,Victoria,OpenStreetMap amenity=fast_food via Overpass
Showgrounds Takaway,,fish_and_chips,-36.313376,145.056262,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Nico's,,sandwich,-37.774216,144.971632,Victoria,OpenStreetMap amenity=fast_food via Overpass
Long Banh Mi,,vietnamese,-37.77512,144.971251,Victoria,OpenStreetMap amenity=fast_food via Overpass
Subway,Subway,sandwich,-36.313803,145.047481,New South Wales,OpenStreetMap amenity=fast_food via Overpass
Rasa Corner,,malaysian,-37.741075,144.965189,Victoria,OpenStreetMap amenity=fast_food via Overpass
Mad Hotpot and dumplings,,mexican,-38.014468,145.323476,Victoria,OpenStreetMap amenity=fast_food via Overpass
,,,-37.810627,144.962331,Victoria,OpenStreetMap amenity=fast_food via Overpass
Drago's,,pizza;sandwich;fish_and_chips;kebab;balkan;burger;coffee_shop;hot_dog;wings,-37.806939,144.959248,Victoria,OpenStreetMap amenity=fast_food via Overpass
Saltwater,,japanese;sushi,-37.8064,144.958501,Victoria,OpenStreetMap amenity=fast_food via Overpass
